observation_date,CSUSHPINSA
2006-03-01,182.748
2006-04-01,183.648
2006-05-01,184.380
2006-06-01,184.547
2006-07-01,184.607
2006-08-01,184.404
2006-09-01,184.198
2006-10-01,184.054
2006-11-01,183.631
2006-12-01,183.228
2007-01-01,182.717
2007-02-01,182.469
2007-03-01,182.191
2007-04-01,182.129
2007-05-01,181.883
2007-06-01,181.539
2007-07-01,180.993
2007-08-01,180.234
2007-09-01,179.122
2007-10-01,177.529
2007-11-01,175.161
2007-12-01,173.337
2008-01-01,171.076
2008-02-01,169.189
2008-03-01,167.900
2008-04-01,167.317
2008-05-01,167.014
2008-06-01,166.533
2008-07-01,165.711
2008-08-01,164.277
2008-09-01,161.911
2008-10-01,159.162
2008-11-01,156.071
2008-12-01,152.543
2009-01-01,149.361
2009-02-01,147.616
2009-03-01,146.513
2009-04-01,146.941
2009-05-01,148.168
2009-06-01,149.795
2009-07-01,150.747
2009-08-01,150.667
2009-09-01,149.626
2009-10-01,148.582
2009-11-01,147.937
2009-12-01,146.665
2010-01-01,145.003
2010-02-01,143.056
2010-03-01,143.596
2010-04-01,145.398
2010-05-01,147.031
2010-06-01,147.697
2010-07-01,147.559
2010-08-01,146.425
2010-09-01,144.606
2010-10-01,143.124
2010-11-01,141.811
2010-12-01,140.620
2011-01-01,139.028
2011-02-01,137.724
2011-03-01,137.778
2011-04-01,139.153
2011-05-01,140.688
2011-06-01,141.941
2011-07-01,142.339
2011-08-01,141.782
2011-09-01,140.161
2011-10-01,138.398
2011-11-01,136.653
2011-12-01,135.155
2012-01-01,134.156
2012-02-01,133.986
2012-03-01,135.855
2012-04-01,138.461
2012-05-01,141.037
2012-06-01,143.158
2012-07-01,144.272
2012-08-01,144.695
2012-09-01,144.347
2012-10-01,143.957
2012-11-01,143.950
2012-12-01,143.857
2013-01-01,144.301
2013-02-01,145.152
2013-03-01,147.952
2013-04-01,150.961
2013-05-01,153.851
2013-06-01,156.417
2013-07-01,158.276
2013-08-01,159.383
2013-09-01,159.663
2013-10-01,159.550
2013-11-01,159.361
2013-12-01,159.278
2014-01-01,159.364
2014-02-01,159.865
2014-03-01,161.178
2014-04-01,162.954
2014-05-01,164.667
2014-06-01,166.197
2014-07-01,167.122
2014-08-01,167.437
2014-09-01,167.228
2014-10-01,166.896
2014-11-01,166.644
2014-12-01,166.445
2015-01-01,166.230
2015-02-01,166.609
2015-03-01,168.068
2015-04-01,169.953
2015-05-01,171.835
2015-06-01,173.434
2015-07-01,174.477
2015-08-01,174.916
2015-09-01,175.021
2015-10-01,175.025
2015-11-01,175.115
2015-12-01,175.088
2016-01-01,175.011
2016-02-01,175.259
2016-03-01,176.582
2016-04-01,178.478
2016-05-01,180.327
2016-06-01,181.899
2016-07-01,183.002
2016-08-01,183.640
2016-09-01,183.926
2016-10-01,183.995
2016-11-01,184.205
2016-12-01,184.377
2017-01-01,184.630
2017-02-01,184.997
2017-03-01,186.507
2017-04-01,188.522
2017-05-01,190.517
2017-06-01,192.243
2017-07-01,193.487
2017-08-01,194.320
2017-09-01,194.788
2017-10-01,195.052
2017-11-01,195.416
2017-12-01,195.811
2018-01-01,196.083
2018-02-01,196.875
2018-03-01,198.542
2018-04-01,200.581
2018-05-01,202.418
2018-06-01,204.010
2018-07-01,204.919
2018-08-01,205.297
2018-09-01,205.343
2018-10-01,205.339
2018-11-01,205.076
2018-12-01,204.666
2019-01-01,204.168
2019-02-01,204.394
2019-03-01,205.741
2019-04-01,207.654
2019-05-01,209.317
2019-06-01,210.551
2019-07-01,211.302
2019-08-01,211.660
2019-09-01,211.839
2019-10-01,211.934
2019-11-01,212.074
2019-12-01,212.205
2020-01-01,212.363
2020-02-01,213.181
2020-03-01,215.157
2020-04-01,217.204
2020-05-01,218.452
2020-06-01,219.778
2020-07-01,221.533
2020-08-01,224.012
2020-09-01,226.762
2020-10-01,229.770
2020-11-01,232.273
2020-12-01,234.321
2021-01-01,236.394
2021-02-01,239.175
2021-03-01,244.173
2021-04-01,249.783
2021-05-01,255.407
2021-06-01,261.126
2021-07-01,265.456
2021-08-01,268.725
2021-09-01,271.373
2021-10-01,273.577
2021-11-01,275.943
2021-12-01,278.516
2022-01-01,281.895
2022-02-01,287.114
2022-03-01,294.908
2022-04-01,301.525
2022-05-01,306.287
2022-06-01,308.082
2022-07-01,306.917
2022-08-01,303.493
2022-09-01,300.326
2022-10-01,298.542
2022-11-01,296.727
2022-12-01,294.220
2023-01-01,292.712
2023-02-01,293.507
2023-03-01,297.428
2023-04-01,301.542
2023-05-01,305.409
2023-06-01,308.369
2023-07-01,310.292
2023-08-01,311.655
2023-09-01,312.511
2023-10-01,312.863
2023-11-01,312.104
2023-12-01,310.922
2024-01-01,310.786
2024-02-01,312.709
2024-03-01,316.884
2024-04-01,320.810
2024-05-01,323.748
2024-06-01,325.300
2024-07-01,325.622
2024-08-01,325.068
2024-09-01,324.696
2024-10-01,324.014
2024-11-01,323.732
2024-12-01,323.341
2025-01-01,323.671
2025-02-01,325.122
2025-03-01,327.740
2025-04-01,329.906
2025-05-01,331.423
2025-06-01,331.611
2025-07-01,330.966
2025-08-01,329.865
2025-09-01,328.971
2025-10-01,328.558
2025-11-01,328.353
2025-12-01,327.455
